mu,tau,k,mechanism,strength,headline,comparator,comp_conv,d_mciw0,ci_lo,ci_hi,verdict
0.2,0.1,40,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0548,-0.0902,0.0231,tie
0.2,0.1,40,none,strong,adaptshrink_fast,copas,1.0,0.021,0.0012,0.0467,as_loss
0.2,0.1,40,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0206,-0.0,0.0469,tie
0.2,0.1,40,none,strong,adaptshrink_fast,henmi_copas,1.0,0.0291,0.0089,0.0522,as_loss
0.2,0.1,40,none,strong,adaptshrink_fast,p_curve,1.0,-0.1164,-0.1687,-0.08,as_win
0.2,0.1,40,none,strong,adaptshrink_fast,p_uniform_star,0.963,-0.0162,-0.0349,0.0157,tie
0.2,0.1,40,none,strong,adaptshrink_fast,pet_peese,1.0,-0.0225,-0.0765,0.0092,tie
0.2,0.1,40,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0206,0.0006,0.0469,as_loss
0.2,0.1,40,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.1175,-0.1536,-0.0481,as_win
0.2,0.1,40,none,strong,adaptshrink_fast,ubcma,1.0,0.0631,0.0418,0.0988,as_loss
0.2,0.1,40,none,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0113,-0.0196,0.0098,tie
0.2,0.1,40,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0597,-0.0178,0.0925,tie
0.2,0.1,40,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0764,-0.1656,-0.028,as_win
0.2,0.1,40,step,strong,adaptshrink_fast,copas,1.0,-0.0621,-0.1185,-0.0343,as_win
0.2,0.1,40,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0649,-0.1193,-0.0365,as_win
0.2,0.1,40,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0554,-0.114,-0.0274,as_win
0.2,0.1,40,step,strong,adaptshrink_fast,p_curve,1.0,-0.0434,-0.1002,0.008,tie
0.2,0.1,40,step,strong,adaptshrink_fast,p_uniform_star,0.963,-0.0144,-0.0386,0.0266,tie
0.2,0.1,40,step,strong,adaptshrink_fast,pet_peese,1.0,-0.0169,-0.1817,0.0161,tie
0.2,0.1,40,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0635,-0.1203,-0.0349,as_win
0.2,0.1,40,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.1567,0.0631,0.2185,as_loss
0.2,0.1,40,step,strong,adaptshrink_fast,ubcma,1.0,-0.0019,-0.0825,0.06,tie
0.2,0.1,40,step,strong,adaptshrink_fast,vevea_hedges,1.0,0.0033,-0.022,0.0203,tie
0.2,0.3,10,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1623,-0.1989,0.3777,tie
0.2,0.3,10,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.8035,-1.1545,0.052,tie
0.2,0.3,10,copas,strong,adaptshrink_fast,copas,1.0,0.2045,0.0109,0.3911,as_loss
0.2,0.3,10,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.2053,0.0131,0.3975,as_loss
0.2,0.3,10,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.167,-0.0052,0.3225,tie
0.2,0.3,10,copas,strong,adaptshrink_fast,p_curve,0.963,-0.0972,-0.3405,0.1114,tie
0.2,0.3,10,copas,strong,adaptshrink_fast,p_uniform_star,0.95,0.0128,-0.1402,0.1473,tie
0.2,0.3,10,copas,strong,adaptshrink_fast,pet_peese,1.0,-0.2966,-0.6024,0.0664,tie
0.2,0.3,10,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.2048,0.0129,0.3904,as_loss
0.2,0.3,10,copas,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0563,-0.3579,0.1772,tie
0.2,0.3,10,copas,strong,adaptshrink_fast,ubcma,0.925,0.1562,-0.1053,0.3677,tie
0.2,0.3,10,copas,strong,adaptshrink_fast,vevea_hedges,0.975,-0.034,-0.1589,0.0533,tie
0.2,0.3,10,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.2342,-0.355,-0.0008,as_win
0.2,0.3,10,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.6419,-0.7711,-0.145,as_win
0.2,0.3,10,none,strong,adaptshrink_fast,copas,1.0,0.213,0.0844,0.3547,as_loss
0.2,0.3,10,none,strong,adaptshrink_fast,dl_hksj,1.0,0.2134,0.075,0.3519,as_loss
0.2,0.3,10,none,strong,adaptshrink_fast,henmi_copas,1.0,0.1154,-0.1859,0.2516,tie
0.2,0.3,10,none,strong,adaptshrink_fast,p_curve,0.963,-0.3065,-0.5511,-0.1301,as_win
0.2,0.3,10,none,strong,adaptshrink_fast,p_uniform_star,1.0,0.0336,-0.0592,0.0727,tie
0.2,0.3,10,none,strong,adaptshrink_fast,pet_peese,1.0,-0.2925,-0.5639,-0.0762,as_win
0.2,0.3,10,none,strong,adaptshrink_fast,reml_hksj,1.0,0.2143,0.0893,0.3558,as_loss
0.2,0.3,10,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.4231,-0.6088,-0.2068,as_win
0.2,0.3,10,none,strong,adaptshrink_fast,ubcma,0.863,-0.2252,-0.3495,0.0113,tie
0.2,0.3,10,none,strong,adaptshrink_fast,vevea_hedges,1.0,0.0228,-0.0474,0.0648,tie
0.2,0.3,10,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,3.3285,-0.0078,11.7913,tie
0.2,0.3,10,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,3.0903,-0.9233,11.659,tie
0.2,0.3,10,step,strong,adaptshrink_fast,copas,1.0,3.2116,-0.0836,11.6832,tie
0.2,0.3,10,step,strong,adaptshrink_fast,dl_hksj,1.0,3.2016,-0.0999,11.6764,tie
0.2,0.3,10,step,strong,adaptshrink_fast,henmi_copas,1.0,3.2877,0.0226,11.7655,as_loss
0.2,0.3,10,step,strong,adaptshrink_fast,p_curve,1.0,3.028,-0.3043,11.5115,tie
0.2,0.3,10,step,strong,adaptshrink_fast,p_uniform_star,0.988,-107.5456,-613.4318,-0.04,as_win
0.2,0.3,10,step,strong,adaptshrink_fast,pet_peese,1.0,2.9627,-0.3419,11.4402,tie
0.2,0.3,10,step,strong,adaptshrink_fast,reml_hksj,1.0,3.2045,-0.0922,11.674,tie
0.2,0.3,10,step,strong,adaptshrink_fast,trim_and_fill,1.0,3.3569,0.0693,11.8203,as_loss
0.2,0.3,10,step,strong,adaptshrink_fast,ubcma,0.963,2.9712,-0.8282,11.673,tie
0.2,0.3,10,step,strong,adaptshrink_fast,vevea_hedges,0.762,-5.8643,-9.7698,0.0586,tie
0.2,0.3,40,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1645,-0.0138,0.2142,tie
0.2,0.3,40,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,0.0216,-0.1221,0.1414,tie
0.2,0.3,40,copas,strong,adaptshrink_fast,copas,1.0,0.1257,0.0077,0.1502,as_loss
0.2,0.3,40,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.1258,0.0039,0.1491,as_loss
0.2,0.3,40,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.1486,0.0028,0.2157,as_loss
0.2,0.3,40,copas,strong,adaptshrink_fast,p_curve,1.0,-0.2349,-0.3195,-0.1927,as_win
0.2,0.3,40,copas,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0364,-0.0669,0.0354,tie
0.2,0.3,40,copas,strong,adaptshrink_fast,pet_peese,1.0,0.0596,-0.0635,0.1633,tie
0.2,0.3,40,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.1257,0.0068,0.1495,as_loss
0.2,0.3,40,copas,strong,adaptshrink_fast,trim_and_fill,1.0,-0.1459,-0.3252,-0.0895,as_win
0.2,0.3,40,copas,strong,adaptshrink_fast,ubcma,0.738,-0.0511,-0.1885,0.099,tie
0.2,0.3,40,copas,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0281,-0.0496,0.0202,tie
0.2,0.3,40,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.1173,-0.2097,-0.003,as_win
0.2,0.3,40,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.1882,-0.4228,-0.0134,as_win
0.2,0.3,40,none,strong,adaptshrink_fast,copas,1.0,0.0658,0.0046,0.108,as_loss
0.2,0.3,40,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0626,0.004,0.1081,as_loss
0.2,0.3,40,none,strong,adaptshrink_fast,henmi_copas,1.0,-0.0007,-0.0777,0.0557,tie
0.2,0.3,40,none,strong,adaptshrink_fast,p_curve,1.0,-0.3636,-0.4399,-0.3031,as_win
0.2,0.3,40,none,strong,adaptshrink_fast,p_uniform_star,1.0,0.02,-0.0509,0.0613,tie
0.2,0.3,40,none,strong,adaptshrink_fast,pet_peese,1.0,-0.1203,-0.2707,-0.07,as_win
0.2,0.3,40,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0665,0.0041,0.108,as_loss
0.2,0.3,40,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.5118,-0.6757,-0.4233,as_win
0.2,0.3,40,none,strong,adaptshrink_fast,ubcma,0.75,-0.1233,-0.2063,-0.0251,as_win
0.2,0.3,40,none,strong,adaptshrink_fast,vevea_hedges,1.0,0.0155,-0.0393,0.0468,tie
0.2,0.3,40,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.0071,-0.0765,0.1105,tie
0.2,0.3,40,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0477,-0.1244,0.0,tie
0.2,0.3,40,step,strong,adaptshrink_fast,copas,1.0,-0.0691,-0.1622,-0.0365,as_win
0.2,0.3,40,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0714,-0.1629,-0.037,as_win
0.2,0.3,40,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0324,-0.1158,-0.0079,as_win
0.2,0.3,40,step,strong,adaptshrink_fast,p_curve,1.0,-0.0479,-0.1474,0.0095,tie
0.2,0.3,40,step,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0122,-0.1052,0.071,tie
0.2,0.3,40,step,strong,adaptshrink_fast,pet_peese,1.0,-0.042,-0.1584,-0.0016,as_win
0.2,0.3,40,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0698,-0.1643,-0.0371,as_win
0.2,0.3,40,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.2945,0.2229,0.419,as_loss
0.2,0.3,40,step,strong,adaptshrink_fast,ubcma,0.85,-0.0431,-0.1506,0.0476,tie
0.2,0.3,40,step,strong,adaptshrink_fast,vevea_hedges,0.988,-0.011,-0.0956,0.0402,tie
0.5,0.0,10,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1047,0.0384,0.1745,as_loss
0.5,0.0,10,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.112,-0.2117,-0.0173,as_win
0.5,0.0,10,copas,strong,adaptshrink_fast,copas,1.0,-0.0176,-0.0393,0.0088,tie
0.5,0.0,10,copas,strong,adaptshrink_fast,dl_hksj,1.0,-0.0184,-0.0446,0.009,tie
0.5,0.0,10,copas,strong,adaptshrink_fast,henmi_copas,1.0,-0.0137,-0.0356,0.0194,tie
0.5,0.0,10,copas,strong,adaptshrink_fast,p_curve,1.0,-0.0055,-0.0551,0.0186,tie
0.5,0.0,10,copas,strong,adaptshrink_fast,p_uniform_star,1.0,0.0071,-0.0179,0.0212,tie
0.5,0.0,10,copas,strong,adaptshrink_fast,pet_peese,1.0,-0.0656,-0.1746,0.012,tie
0.5,0.0,10,copas,strong,adaptshrink_fast,reml_hksj,1.0,-0.0175,-0.0483,0.0091,tie
0.5,0.0,10,copas,strong,adaptshrink_fast,trim_and_fill,1.0,0.0916,0.0298,0.1657,as_loss
0.5,0.0,10,copas,strong,adaptshrink_fast,ubcma,0.975,0.0048,-0.2031,0.1115,tie
0.5,0.0,10,copas,strong,adaptshrink_fast,vevea_hedges,1.0,0.0059,-0.0179,0.0208,tie
0.5,0.0,10,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0416,0.0017,0.1099,as_loss
0.5,0.0,10,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.1305,-0.3425,0.0305,tie
0.5,0.0,10,none,strong,adaptshrink_fast,copas,1.0,-0.0168,-0.0493,0.019,tie
0.5,0.0,10,none,strong,adaptshrink_fast,dl_hksj,1.0,-0.0301,-0.0597,0.0267,tie
0.5,0.0,10,none,strong,adaptshrink_fast,henmi_copas,1.0,-0.0007,-0.0303,0.0399,tie
0.5,0.0,10,none,strong,adaptshrink_fast,p_curve,1.0,-0.0399,-0.087,0.0236,tie
0.5,0.0,10,none,strong,adaptshrink_fast,p_uniform_star,0.988,-0.0006,-0.0193,0.0145,tie
0.5,0.0,10,none,strong,adaptshrink_fast,pet_peese,1.0,-0.083,-0.1146,-0.0145,as_win
0.5,0.0,10,none,strong,adaptshrink_fast,reml_hksj,1.0,-0.0168,-0.0537,0.0231,tie
0.5,0.0,10,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0326,-0.0669,0.0387,tie
0.5,0.0,10,none,strong,adaptshrink_fast,ubcma,1.0,0.0441,-0.1231,0.0934,tie
0.5,0.0,10,none,strong,adaptshrink_fast,vevea_hedges,0.988,-0.0004,-0.018,0.0135,tie
0.5,0.0,10,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0233,-0.0197,0.0764,tie
0.5,0.0,10,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.1193,-0.2493,-0.037,as_win
0.5,0.0,10,step,strong,adaptshrink_fast,copas,1.0,0.01,-0.0167,0.0491,tie
0.5,0.0,10,step,strong,adaptshrink_fast,dl_hksj,1.0,0.0095,-0.0196,0.053,tie
0.5,0.0,10,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0016,-0.0338,0.0491,tie
0.5,0.0,10,step,strong,adaptshrink_fast,p_curve,1.0,0.0135,-0.0326,0.0484,tie
0.5,0.0,10,step,strong,adaptshrink_fast,p_uniform_star,0.988,0.0065,-0.0112,0.0207,tie
0.5,0.0,10,step,strong,adaptshrink_fast,pet_peese,1.0,-0.0447,-0.156,-0.0153,as_win
0.5,0.0,10,step,strong,adaptshrink_fast,reml_hksj,1.0,0.0097,-0.019,0.0491,tie
0.5,0.0,10,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.0016,-0.0351,0.0513,tie
0.5,0.0,10,step,strong,adaptshrink_fast,ubcma,0.963,0.0961,0.0251,0.1108,as_loss
0.5,0.0,10,step,strong,adaptshrink_fast,vevea_hedges,0.95,0.0059,-0.0118,0.0157,tie
0.5,0.0,40,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1034,0.0716,0.1485,as_loss
0.5,0.0,40,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,0.0088,-0.0531,0.0428,tie
0.5,0.0,40,copas,strong,adaptshrink_fast,copas,1.0,0.0013,-0.0235,0.0103,tie
0.5,0.0,40,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.0024,-0.0242,0.0103,tie
0.5,0.0,40,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.0086,-0.0198,0.0126,tie
0.5,0.0,40,copas,strong,adaptshrink_fast,p_curve,1.0,-0.0075,-0.0366,0.0137,tie
0.5,0.0,40,copas,strong,adaptshrink_fast,p_uniform_star,1.0,0.008,-0.008,0.0086,tie
0.5,0.0,40,copas,strong,adaptshrink_fast,pet_peese,1.0,0.0032,-0.0462,0.0482,tie
0.5,0.0,40,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.0004,-0.0235,0.0104,tie
0.5,0.0,40,copas,strong,adaptshrink_fast,trim_and_fill,1.0,0.0929,0.0482,0.1414,as_loss
0.5,0.0,40,copas,strong,adaptshrink_fast,ubcma,1.0,0.1007,0.0619,0.1411,as_loss
0.5,0.0,40,copas,strong,adaptshrink_fast,vevea_hedges,1.0,0.0033,-0.0082,0.0102,tie
0.5,0.0,40,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0807,0.0211,0.1257,as_loss
0.5,0.0,40,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0573,-0.1195,-0.0039,as_win
0.5,0.0,40,none,strong,adaptshrink_fast,copas,1.0,0.0069,-0.0092,0.0254,tie
0.5,0.0,40,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0068,-0.0092,0.0253,tie
0.5,0.0,40,none,strong,adaptshrink_fast,henmi_copas,1.0,0.0029,-0.0132,0.0166,tie
0.5,0.0,40,none,strong,adaptshrink_fast,p_curve,1.0,-0.0125,-0.0336,0.0109,tie
0.5,0.0,40,none,strong,adaptshrink_fast,p_uniform_star,1.0,0.0002,-0.008,0.007,tie
0.5,0.0,40,none,strong,adaptshrink_fast,pet_peese,1.0,-0.0458,-0.0779,-0.0011,as_win
0.5,0.0,40,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0069,-0.0091,0.0253,tie
0.5,0.0,40,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0165,-0.0499,0.0124,tie
0.5,0.0,40,none,strong,adaptshrink_fast,ubcma,1.0,0.085,0.0332,0.1317,as_loss
0.5,0.0,40,none,strong,adaptshrink_fast,vevea_hedges,1.0,0.0034,-0.0068,0.0109,tie
0.5,0.0,40,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1265,0.074,0.1595,as_loss
0.5,0.0,40,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0261,-0.1148,0.0053,tie
0.5,0.0,40,step,strong,adaptshrink_fast,copas,1.0,-0.0232,-0.0377,-0.008,as_win
0.5,0.0,40,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0217,-0.0374,-0.0014,as_win
0.5,0.0,40,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0188,-0.0341,-0.0035,as_win
0.5,0.0,40,step,strong,adaptshrink_fast,p_curve,1.0,-0.0073,-0.017,0.0154,tie
0.5,0.0,40,step,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0022,-0.0053,0.0065,tie
0.5,0.0,40,step,strong,adaptshrink_fast,pet_peese,1.0,-0.0254,-0.0462,0.0144,tie
0.5,0.0,40,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0237,-0.0381,-0.008,as_win
0.5,0.0,40,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.0587,-0.0435,0.0996,tie
0.5,0.0,40,step,strong,adaptshrink_fast,ubcma,1.0,0.1234,0.0778,0.1554,as_loss
0.5,0.0,40,step,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0023,-0.0068,0.0065,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.048,-0.0996,0.0452,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0741,-0.2832,0.0147,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,copas,1.0,-0.0235,-0.0547,0.0379,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,dl_hksj,1.0,-0.0298,-0.0598,0.0337,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.0065,-0.0359,0.041,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,p_curve,1.0,-0.0515,-0.1008,0.0282,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,p_uniform_star,0.988,0.0085,-0.0447,0.0272,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,pet_peese,1.0,-0.219,-0.3453,-0.0284,as_win
0.5,0.1,10,copas,strong,adaptshrink_fast,reml_hksj,1.0,-0.0278,-0.0595,0.0362,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0523,-0.1127,0.0808,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,ubcma,0.988,-0.0451,-0.1403,0.0336,tie
0.5,0.1,10,copas,strong,adaptshrink_fast,vevea_hedges,0.95,-0.0051,-0.0447,0.0226,tie
0.5,0.1,10,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0212,-0.0532,0.0895,tie
0.5,0.1,10,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.2621,-0.5498,-0.0528,as_win
0.5,0.1,10,none,strong,adaptshrink_fast,copas,1.0,0.0345,-0.0028,0.0877,tie
0.5,0.1,10,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0352,-0.0038,0.0956,tie
0.5,0.1,10,none,strong,adaptshrink_fast,henmi_copas,1.0,-0.0002,-0.05,0.0415,tie
0.5,0.1,10,none,strong,adaptshrink_fast,p_curve,1.0,-0.0685,-0.1011,-0.0062,as_win
0.5,0.1,10,none,strong,adaptshrink_fast,p_uniform_star,0.975,0.0086,-0.014,0.0226,tie
0.5,0.1,10,none,strong,adaptshrink_fast,pet_peese,1.0,-0.2583,-0.3192,-0.0704,as_win
0.5,0.1,10,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0345,-0.0035,0.0902,tie
0.5,0.1,10,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0356,-0.1162,0.0259,tie
0.5,0.1,10,none,strong,adaptshrink_fast,ubcma,0.963,0.0347,-0.0847,0.1077,tie
0.5,0.1,10,none,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0014,-0.0201,0.0236,tie
0.5,0.1,10,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0225,-0.0691,0.1015,tie
0.5,0.1,10,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.073,-0.1655,0.0001,tie
0.5,0.1,10,step,strong,adaptshrink_fast,copas,1.0,-0.0294,-0.0857,-0.0058,as_win
0.5,0.1,10,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0306,-0.0902,-0.007,as_win
0.5,0.1,10,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.023,-0.0372,0.0156,tie
0.5,0.1,10,step,strong,adaptshrink_fast,p_curve,1.0,-0.0274,-0.0631,0.0012,tie
0.5,0.1,10,step,strong,adaptshrink_fast,p_uniform_star,0.988,-0.002,-0.041,0.0187,tie
0.5,0.1,10,step,strong,adaptshrink_fast,pet_peese,1.0,-0.1562,-0.2405,-0.0211,as_win
0.5,0.1,10,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0309,-0.09,-0.006,as_win
0.5,0.1,10,step,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0478,-0.1243,0.0312,tie
0.5,0.1,10,step,strong,adaptshrink_fast,ubcma,1.0,0.019,-0.0229,0.1023,tie
0.5,0.1,10,step,strong,adaptshrink_fast,vevea_hedges,0.887,-0.002,-0.038,0.0187,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1018,0.0433,0.1338,as_loss
0.5,0.1,40,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0086,-0.0224,0.004,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,copas,1.0,-0.009,-0.0362,0.0037,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,dl_hksj,1.0,-0.0086,-0.0365,0.004,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,henmi_copas,1.0,-0.0081,-0.0302,0.0062,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,p_curve,1.0,0.0021,-0.0415,0.022,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,p_uniform_star,1.0,0.0093,-0.0129,0.0146,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,pet_peese,1.0,0.0077,-0.0466,0.0323,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,reml_hksj,1.0,-0.0087,-0.0352,0.0039,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,trim_and_fill,1.0,0.0124,-0.0728,0.071,tie
0.5,0.1,40,copas,strong,adaptshrink_fast,ubcma,1.0,0.0772,0.0256,0.1146,as_loss
0.5,0.1,40,copas,strong,adaptshrink_fast,vevea_hedges,1.0,0.0074,-0.0192,0.0146,tie
0.5,0.1,40,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0963,0.0769,0.1469,as_loss
0.5,0.1,40,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0819,-0.163,-0.0336,as_win
0.5,0.1,40,none,strong,adaptshrink_fast,copas,1.0,0.0167,-0.0062,0.058,tie
0.5,0.1,40,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0131,-0.0066,0.058,tie
0.5,0.1,40,none,strong,adaptshrink_fast,henmi_copas,1.0,0.0024,-0.0178,0.0482,tie
0.5,0.1,40,none,strong,adaptshrink_fast,p_curve,1.0,-0.0251,-0.0456,0.0231,tie
0.5,0.1,40,none,strong,adaptshrink_fast,p_uniform_star,1.0,0.0105,-0.0034,0.0134,tie
0.5,0.1,40,none,strong,adaptshrink_fast,pet_peese,1.0,-0.0681,-0.0981,-0.0349,as_win
0.5,0.1,40,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0178,-0.0064,0.058,tie
0.5,0.1,40,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0858,-0.1446,-0.0189,as_win
0.5,0.1,40,none,strong,adaptshrink_fast,ubcma,1.0,0.1115,0.0836,0.15,as_loss
0.5,0.1,40,none,strong,adaptshrink_fast,vevea_hedges,1.0,0.0006,-0.0101,0.018,tie
0.5,0.1,40,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0587,-0.0037,0.089,tie
0.5,0.1,40,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0178,-0.0549,0.0137,tie
0.5,0.1,40,step,strong,adaptshrink_fast,copas,1.0,-0.0259,-0.0453,-0.0112,as_win
0.5,0.1,40,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0257,-0.0445,-0.0083,as_win
0.5,0.1,40,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0199,-0.0386,0.0023,tie
0.5,0.1,40,step,strong,adaptshrink_fast,p_curve,1.0,-0.017,-0.0443,0.0116,tie
0.5,0.1,40,step,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0106,-0.0238,0.0131,tie
0.5,0.1,40,step,strong,adaptshrink_fast,pet_peese,1.0,0.0026,-0.032,0.0272,tie
0.5,0.1,40,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0266,-0.0448,-0.01,as_win
0.5,0.1,40,step,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0739,-0.1071,-0.0353,as_win
0.5,0.1,40,step,strong,adaptshrink_fast,ubcma,1.0,0.0559,-0.0659,0.0827,tie
0.5,0.1,40,step,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0105,-0.0126,0.0089,tie
0.5,0.3,10,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.3611,-0.5868,-0.1741,as_win
0.5,0.3,10,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.7553,-1.4638,-0.1627,as_win
0.5,0.3,10,copas,strong,adaptshrink_fast,copas,1.0,0.1115,-0.0278,0.1433,tie
0.5,0.3,10,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.1169,-0.0298,0.1378,tie
0.5,0.3,10,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.0089,-0.1559,0.0569,tie
0.5,0.3,10,copas,strong,adaptshrink_fast,p_curve,1.0,0.0121,-0.1555,0.0937,tie
0.5,0.3,10,copas,strong,adaptshrink_fast,p_uniform_star,1.0,0.0481,-0.0712,0.0802,tie
0.5,0.3,10,copas,strong,adaptshrink_fast,pet_peese,1.0,-0.3801,-0.5882,-0.2367,as_win
0.5,0.3,10,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.1166,-0.0285,0.1404,tie
